ENSG00000256484.1_7	0	0	0
ENSG00000280319.1_5	0	0	0
ENSG00000275232.1_7	0	0	0
ENSG00000287136.1_1	0	0	0
ENSG00000256209.2_9	0	0	0
ENSG00000279388.1_6	0	0	0
ENSG00000084444.14_5	4328	11	4317
ENSG00000255704.1_5	0	0	0
ENSG00000279455.1_5	15	0	15
ENSG00000256258.1_7	3	0	3
ENSG00000256424.2_8	0	0	0
ENSG00000287639.1_2	0	0	0
ENSG00000279153.1_5	0	0	0
ENSG00000212154.1_1	0	0	0
ENSG00000249926.2_6	0	0	0
ENSG00000243499.1_4	0	0	0
ENSG00000061936.9_4	11222	36	11187
ENSG00000255933.1_7	62	63	0
ENSG00000136643.12_5	8114	19	8095
ENSG00000200516.1_1	0	0	0
ENSG00000200483.1	0	0	0
ENSG00000198598.6_4	2077	6	2071
ENSG00000256955.2_7	2	0	2
ENSG00000111305.19_9	9	5	4
ENSG00000177169.10_6	6097	15	6082
ENSG00000279283.1_6	172	0	172
ENSG00000255992.1_7	57	234	60
ENSG00000177192.14_6	4125	10	4352
ENSG00000273568.1_7	167	0	167
ENSG00000183495.14_4	20720	74	21843
ENSG00000271905.1	41	41	0
ENSG00000208892.1	11	0	11
ENSG00000257000.1_7	0	1196	1
ENSG00000274670.1_6	0	0	0
ENSG00000185684.15_7	2508	8	2612
ENSG00000279640.1_5	64	64	0
ENSG00000256804.1_5	0	112	0
ENSG00000185163.10_5	3909	29	3880
ENSG00000184967.7_4	2396	3	2393
ENSG00000276693.1_6	0	0	0
ENSG00000256576.2_8	57	2	55
ENSG00000256312.1_6	6	1	5
ENSG00000182870.8	18	17	4
ENSG00000279480.1_5	4	0	5
ENSG00000256943.1_7	0	0	0
ENSG00000256542.2_8	0	0	3
ENSG00000278872.1_6	0	3	0
ENSG00000277011.1_6	3	3	0
ENSG00000255916.1_6	0	0	0
ENSG00000279113.1_5	0	0	0
ENSG00000286008.1_2	0	0	0
ENSG00000279704.1_5	0	0	0
ENSG00000279023.1_5	0	0	0
ENSG00000280150.1_5	0	0	0
ENSG00000274373.1_6	1	0	1
ENSG00000233072.1_4	2	0	2
ENSG00000256783.1_6	0	0	0
ENSG00000256875.2_7	1	0	1
ENSG00000112787.13_8	4561	13	4548
ENSG00000280287.1_6	470	1	469
ENSG00000279700.1_6	195	0	195
ENSG00000277186.1_6	4	0	4
ENSG00000204583.10_5	3	0	3
ENSG00000187848.15_7	15	23	0
ENSG00000280311.1_5	14	0	22
ENSG00000177084.18_7	20958	35	20924
ENSG00000176894.10_5	109	1	109
ENSG00000256632.3_8	1	0	1
ENSG00000247077.7_5	12585	39	12546
ENSG00000201469.1_1	5	2	3
ENSG00000176915.15_5	35119	102	35017
ENSG00000256108.1_6	12	12	0
ENSG00000090615.15_7	33578	105	33485
ENSG00000232888.4_4	271	220	63
ENSG00000072609.17_6	5149	15	5134
ENSG00000252079.1	0	0	0
ENSG00000278949.1_6	163	1	162
ENSG00000236617.2_6	17	0	17
ENSG00000255703.1_5	0	0	0
ENSG00000250790.4_7	66	10	56
ENSG00000196458.11_6	1965	7	1958
ENSG00000134531.10_6	82504	436	82069
ENSG00000256563.2_3	0	0	0
ENSG00000198393.8_5	130	0	130
ENSG00000252269.1	0	0	0
ENSG00000246394.7_10	0	0	0
ENSG00000255807.1_4	0	0	0
ENSG00000198040.10_6	284	0	284
ENSG00000279466.1_6	0	0	0
ENSG00000279817.1_6	0	0	0
ENSG00000196387.9_3	1017	124	1403
ENSG00000200066.1	0	0	0
ENSG00000214029.5_6	1252	473	1349
ENSG00000271963.1_6	1	58	1
ENSG00000240991.3_3	6	1	5
ENSG00000256223.6_8	652	0	652
ENSG00000256825.4_7	0	0	0
ENSG00000090612.22_8	1670	1	1669
ENSG00000255919.1_6	0	0	0
ENSG00000227059.7_4	0	0	0
ENSG00000239190.1	0	0	0
ENSG00000238443.1	0	0	0
ENSG00000286869.1_2	9	9	0
ENSG00000180861.9_7	2	2	1
ENSG00000201476.1_1	1	1	0
ENSG00000228646.3_4	0	0	0
ENSG00000201909.1	0	0	0
ENSG00000225233.2_7	0	0	0
ENSG00000256306.1_7	0	0	0
ENSG00000273079.5_7	14	13	1
ENSG00000277935.1_7	0	0	0
ENSG00000287928.1_1	1	0	1
ENSG00000252445.1	0	0	0
ENSG00000221026.1	0	0	0
ENSG00000200475.1	0	0	0
ENSG00000228255.1_6	0	0	0
ENSG00000230461.9_9	1	2	1
ENSG00000236073.2_6	2	0	2
ENSG00000281664.1_3	0	0	0
ENSG00000274895.1_7	0	0	0
ENSG00000117707.16_7	40	2	40
ENSG00000272167.2_7	0	0	0
ENSG00000283518.1_8	0	0	0
ENSG00000256346.1_5	0	0	0
ENSG00000227760.2_6	0	0	0
ENSG00000266749.1	0	0	0
ENSG00000256084.1_6	1	0	1
ENSG00000255763.1_4	0	0	0
ENSG00000234396.3_7	2	2	0
ENSG00000251908.1	0	0	0
ENSG00000255749.1_5	0	0	0
ENSG00000143499.14_4	9418	42	9376
ENSG00000265119.1	0	0	0
ENSG00000244573.3_6	3	1	3
ENSG00000228470.1_8	20	8	12
ENSG00000171681.12_9	18190	57	18134
ENSG00000152104.12_6	48008	176	47854
ENSG00000213036.3_5	13	0	13
ENSG00000121316.11_5	23	7	22
ENSG00000255649.2_7	0	5	1
ENSG00000268640.1	0	0	0
ENSG00000215819.3_4	105	126	1
ENSG00000200830.1	0	0	0
ENSG00000256751.6_7	2	0	2
ENSG00000070019.5_5	0	0	0
ENSG00000117724.13_4	26670	95	26575
ENSG00000250536.1_6	4	3	1
ENSG00000224584.2_5	1	1	0
ENSG00000214772.2_6	0	0	0
ENSG00000235112.1_4	2	2	0
ENSG00000249028.2_7	11	11	0
ENSG00000261324.2_7	135	2	133
ENSG00000197837.3_3	13	0	13
ENSG00000246705.4_5	3568	15	3553
ENSG00000084463.8_9	23629	85	23544
ENSG00000267285.1_7	3	0	3
ENSG00000182993.5_6	326	0	326
ENSG00000179256.2_4	14	52	0
ENSG00000286107.1_2	0	0	38
ENSG00000111339.12_7	7	8	1
ENSG00000256339.1_7	0	0	1
ENSG00000266867.1	1	0	1
ENSG00000111341.10_5	86	11	75
ENSG00000287192.1_1	13	5	8
ENSG00000185221.6_4	0	0	0
ENSG00000139055.7_5	31	10	21
ENSG00000111348.9_6	5626	17	5609
ENSG00000223869.1_5	0	0	0
ENSG00000287008.1_1	0	0	0
ENSG00000139053.3_5	0	0	0
ENSG00000255727.2_6	0	0	0
ENSG00000082482.13_8	42	0	42
ENSG00000134533.6_8	4	0	4
ENSG00000256650.1_7	0	0	0
ENSG00000255660.1_5	0	0	0
ENSG00000256283.1_4	3	0	3
ENSG00000117298.16_7	29087	67	29028
ENSG00000151490.15_7	13	0	13
ENSG00000232809.1_4	0	0	0
ENSG00000282265.1_7	0	0	0
ENSG00000243916.1_5	0	0	0
ENSG00000136636.13_6	17891	103	17788
ENSG00000151491.14_10	11102	52	11050
ENSG00000042781.14_6	31	31	0
ENSG00000202498.1	0	0	0
ENSG00000200105.1	0	0	0
ENSG00000236936.1_6	9	7	2
ENSG00000255565.1_6	5	5	0
ENSG00000256627.1_5	0	0	0
ENSG00000157933.10_4	12546	54	12493
ENSG00000023734.11_5	45872	154	45718
ENSG00000229242.1_6	0	0	0
ENSG00000023697.13_6	11473	20	11453
ENSG00000249628.2	62	16	46
ENSG00000256134.1_4	16	16	0
ENSG00000231105.2_8	205	23	190
ENSG00000233620.5_7	0	0	0
ENSG00000188991.3_5	0	0	0
ENSG00000236292.1_7	0	0	0
ENSG00000226013.1_4	0	0	0
ENSG00000008394.13_8	49763	313	49450
ENSG00000256238.1_5	360	14	346
ENSG00000215923.1	1	1	0
ENSG00000286303.1_1	4	0	4
ENSG00000256450.1_5	0	0	0
ENSG00000196482.18_8	133	0	133
ENSG00000048540.15_9	75	12	63
ENSG00000256564.1_7	5	1	4
ENSG00000171823.7_5	1297	5	1292
ENSG00000283240.1_7	63	2	61
ENSG00000111186.13_4	978	3	975
ENSG00000255871.2_7	7	0	7
ENSG00000256211.1_5	3	0	3
ENSG00000213235.3_4	2	0	2
ENSG00000287455.1_1	0	0	0
ENSG00000212358.1	0	0	0
ENSG00000285724.2_6	0	0	0
ENSG00000236216.5_4	0	0	0
ENSG00000242991.2_5	0	0	0
ENSG00000228823.1_6	0	0	0
ENSG00000236009.1_6	0	0	0
ENSG00000227001.3_5	106	0	106
ENSG00000256896.1_4	0	0	0
ENSG00000187952.9_5	0	0	0
ENSG00000256756.1_4	0	0	0
ENSG00000120645.12_4	13	3	12
ENSG00000092978.11_5	5113	29	5084
ENSG00000186543.7_4	0	0	0
ENSG00000256389.2_7	0	0	0
ENSG00000256994.2_8	0	0	0
ENSG00000142794.18_4	3018	2	3016
ENSG00000266043.1	0	0	0
ENSG00000162814.11_4	117	1	152
ENSG00000176378.8_5	26	26	0
ENSG00000206662.1	0	0	0
ENSG00000234070.1_7	2	37	1
ENSG00000006831.10_4	42557	260	42307
ENSG00000228247.1_2	4	4	0
ENSG00000271500.1_6	19	19	0
ENSG00000231814.3_4	0	0	0
ENSG00000230714.1_6	0	0	0
ENSG00000232100.1_5	0	0	0
ENSG00000286775.1_2	0	0	0
ENSG00000111404.6_4	29	0	29
ENSG00000201493.1	0	0	0
ENSG00000162551.14_6	42	0	42
ENSG00000139144.10_6	620	22	598
ENSG00000067533.6_4	4529	34	4495
ENSG00000229016.1_5	0	0	0
ENSG00000285627.1_3	8	11	0
ENSG00000255892.1_4	4	4	0
ENSG00000223375.1_5	2	0	2
ENSG00000232480.1_7	8	92	20
ENSG00000092969.12_6	1621	17	1708
ENSG00000255960.1_5	27	0	27
ENSG00000281453.1_4	0	0	0
ENSG00000256138.1_4	2	2	0
ENSG00000243663.1_4	14	19	2
ENSG00000228208.7_4	7	0	7
ENSG00000212610.1	0	0	0
ENSG00000139151.16_9	59	7	53
ENSG00000255993.1_4	3	2	1
ENSG00000255648.1_6	4	5	0
ENSG00000177938.5_4	4	2	2
ENSG00000151062.15_8	6	7	1
ENSG00000226693.1_4	0	0	0
ENSG00000225561.2_7	0	0	0
ENSG00000287698.1_2	7	0	9
ENSG00000233431.1_6	0	0	0
ENSG00000228063.2_9	10	238	9
ENSG00000221781.1	0	0	0
ENSG00000076864.19_8	1420	8	1412
ENSG00000227525.4_4	3	1	2
ENSG00000256844.1_4	0	0	0
ENSG00000052126.14_6	10887	32	10855
ENSG00000166159.11_5	4	0	4
ENSG00000253284.2_7	39	3	36
ENSG00000240993.2	4	4	0
ENSG00000143353.12_4	1799	2	2034
ENSG00000225920.2_5	165	164	1
ENSG00000223842.1_7	34	34	0
ENSG00000277007.1_6	101	1	100
ENSG00000243854.2	27	0	27
ENSG00000287676.1_1	31	0	31
ENSG00000139154.16_9	9717	59	9658
ENSG00000255909.1_4	2	0	2
ENSG00000271462.1_6	0	0	0
ENSG00000228536.3_9	4	4	0
ENSG00000200247.1	4	4	0
ENSG00000245205.3_4	16	11	5
ENSG00000240328.1_5	3	0	3
ENSG00000238232.1_6	0	0	0
ENSG00000287074.1_2	16	1	15
ENSG00000215817.7_8	24	0	24
ENSG00000252240.1	0	0	0
ENSG00000200885.1	0	0	0
ENSG00000252086.1_1	0	0	0
ENSG00000090686.16_5	17951	130	17821
ENSG00000196660.11_4	0	0	0
ENSG00000255910.2_8	2	0	2
ENSG00000256849.1_5	7	0	7
ENSG00000221679.1	0	0	0
ENSG00000221673.1	0	0	0
ENSG00000136628.18_5	68868	184	68684
ENSG00000238798.1	0	0	0
ENSG00000256287.1_6	0	0	0
ENSG00000162813.18_7	6324	13	6311
ENSG00000287075.1_2	0	0	0
ENSG00000067704.10_4	47145	115	47035
ENSG00000256706.1_6	0	0	0
ENSG00000256499.2_8	0	0	0
ENSG00000207590.1	9	9	0
ENSG00000207624.1	9	9	0
ENSG00000238576.1	3	0	3
ENSG00000232134.1_4	12	12	0
ENSG00000118873.16_6	19258	264	18999
ENSG00000222370.1	11	0	11
ENSG00000270585.1_5	140	139	1
ENSG00000235049.1_6	0	0	0
ENSG00000270708.1_6	2	2	0
ENSG00000218283.2_4	2976	61	2915
ENSG00000213033.4_4	54	0	54
ENSG00000230318.2_5	0	0	0
ENSG00000232883.1_5	0	0	0
ENSG00000256879.1_7	0	0	0
ENSG00000172572.6_4	0	0	0
ENSG00000226927.1_8	0	0	0
ENSG00000151065.14_5	1215	3	1212
ENSG00000260505.1_7	0	0	0
ENSG00000131982.5_4	0	0	0
ENSG00000235163.2_7	0	0	0
ENSG00000234863.1_6	0	0	0
ENSG00000226226.1_4	0	0	0
ENSG00000231529.2_9	0	0	0
ENSG00000116141.16_4	4788	26	4762
ENSG00000256663.1_5	751	5	746
ENSG00000243872.2	3	3	0
ENSG00000233012.2_5	76	0	76
ENSG00000139155.8_3	0	0	0
ENSG00000162817.7_4	1161	7	1154
ENSG00000117791.16_4	1550	33	1517
ENSG00000231978.2_6	0	0	0
ENSG00000186205.13_6	493	6	487
ENSG00000286231.1_2	0	0	0
ENSG00000111700.13_6	1	0	1
ENSG00000257046.5_7	0	0	0
ENSG00000256157.1_5	0	0	0
ENSG00000221571.3_6	2	0	2
ENSG00000272823.1_6	0	0	0
ENSG00000238078.1_5	1	1	0
ENSG00000257551.1_9	0	0	3
ENSG00000136630.13_5	2	3	2
ENSG00000205754.12_5	0	0	0
ENSG00000203593.3_7	0	0	0
ENSG00000257062.6_11	0	0	0
ENSG00000256837.1_6	0	0	0
ENSG00000134538.3_5	0	0	0
ENSG00000226211.1_5	0	0	0
ENSG00000187942.12_4	46	8343	17
ENSG00000084453.16_7	0	0	0
ENSG00000142798.20_9	58903	101	67116
ENSG00000234754.2_9	0	0	0
ENSG00000121351.8_5	0	0	0
ENSG00000256948.1_7	0	0	0
ENSG00000256257.1_6	0	0	0
ENSG00000121350.16_6	2622	9734	3479
ENSG00000256021.1_5	14	14	0
ENSG00000151067.22_6	4	9	1
ENSG00000004700.16_8	16883	1066	26408
ENSG00000111711.10_6	18709	28	18681
ENSG00000134548.11_5	66	0	66
ENSG00000232436.1_7	0	0	0
ENSG00000111713.3_6	0	0	0
ENSG00000285854.1_3	0	0	0
ENSG00000286398.1_1	0	0	0
ENSG00000227585.2_6	0	0	0
ENSG00000286421.1_2	0	0	0
ENSG00000111716.14_7	16828	36	16792
ENSG00000256615.1_7	0	0	0
ENSG00000143507.18_5	4188	12	4176
ENSG00000255644.1_7	0	0	0
ENSG00000121361.5_6	0	0	0
ENSG00000069431.11_5	0	0	0
ENSG00000257022.1_6	0	0	0
ENSG00000275567.1_7	0	0	0
ENSG00000227925.2_7	2	0	2
ENSG00000200033.1	1	0	1
ENSG00000238042.5_7	3	0	3
ENSG00000228437.5_6	4	0	4
ENSG00000255627.1_5	0	0	0
ENSG00000232679.2_7	13	2	11
ENSG00000212094.2	0	0	0
ENSG00000111726.13_4	10457	38	10419
ENSG00000274624.1_7	3	0	3
ENSG00000236230.2_10	1	0	1
ENSG00000283582.1_6	0	0	0
ENSG00000232037.3_5	3	3	0
ENSG00000111728.10_5	55	0	55
ENSG00000212172.1	0	0	0
ENSG00000227613.1_4	0	0	0
ENSG00000256714.1_8	1	0	1
ENSG00000111731.12_6	10733	65	10668
ENSG00000256973.1_8	176	0	176
ENSG00000226643.2_8	1	0	1
ENSG00000234419.1_4	0	0	0
ENSG00000276997.4_7	53	0	53
ENSG00000222399.1	0	0	0
ENSG00000143512.13_5	24	0	24
ENSG00000250166.3_7	1	0	1
ENSG00000256371.1_4	0	0	0
ENSG00000143498.18_5	2092	18	2082
ENSG00000256774.1_6	0	0	0
ENSG00000257023.1_7	3	0	3
ENSG00000225265.2_7	140	0	148
ENSG00000283234.1_6	3	0	3
ENSG00000139163.16_8	11393	25	11368
ENSG00000154305.18_8	15739	2469	15509
ENSG00000229399.1_5	39	35	4
ENSG00000272750.1_7	313	2062	308
ENSG00000186063.13_5	18293	72	18404
ENSG00000256995.8_10	1	0	1
ENSG00000241451.2_5	0	0	0
ENSG00000263877.1	0	0	0
ENSG00000162819.12_5	12369	23	12347
ENSG00000256923.1_7	0	0	0
ENSG00000197520.10_3	3	0	3
ENSG00000287684.1_2	0	0	0
ENSG00000228106.6_9	330	1	329
ENSG00000278610.1_7	3	0	3
ENSG00000219073.8_5	0	0	0
ENSG00000264385.1	0	0	0
ENSG00000239054.1	0	0	0
ENSG00000285959.1_2	0	2	189
ENSG00000154309.8_4	388	1	387
ENSG00000234523.1_4	5	0	5
ENSG00000263991.1	0	0	0
ENSG00000201919.1	0	0	0
ENSG00000256353.1_6	0	0	0
ENSG00000287338.1_2	8	0	8
ENSG00000278255.1_6	0	0	0
ENSG00000142789.20_5	0	0	0
ENSG00000187554.14_8	391	0	391
ENSG00000256025.2_9	0	0	0
ENSG00000263582.1	0	0	0
ENSG00000236846.1_7	1	0	1
ENSG00000256321.6_9	0	0	0
ENSG00000115934.11_7	0	0	0
ENSG00000226601.1_6	1	0	1
ENSG00000263929.1	0	0	0
ENSG00000201273.1	0	0	0
ENSG00000143502.15_7	539	0	539
ENSG00000228397.3_7	21	14	22
ENSG00000070831.17_9	45900	103	45947
ENSG00000251789.1	0	0	0
ENSG00000285752.1_5	77	1517	2
ENSG00000178395.7_4	0	0	0
ENSG00000285794.1_4	0	0	0
ENSG00000218510.8_9	0	1	197
ENSG00000134532.19_7	1	1	0
ENSG00000203697.12_7	1844	6	1838
ENSG00000256721.1_6	0	0	0
ENSG00000256473.1_6	0	0	0
ENSG00000227002.2_5	2	0	2
ENSG00000230068.2_7	31	4	27
ENSG00000212398.1	0	0	0
ENSG00000162909.18_4	129712	303	129413
ENSG00000271428.1_6	21	21	0
ENSG00000143514.17_7	8270	44	8230
ENSG00000227621.1_4	0	0	0
ENSG00000188460.4_5	0	0	0
ENSG00000233771.2_5	2	2	0
ENSG00000272645.3_7	1083	4	1079
ENSG00000212157.1	0	0	0
ENSG00000185495.10_7	1194	2	1192
ENSG00000278467.1_7	240	0	240
ENSG00000229930.1_6	8	7	1
ENSG00000271840.1	0	0	0
ENSG00000252484.1	0	0	0
ENSG00000143756.12_4	9940	24	9916
ENSG00000236773.1_6	27	1	26
ENSG00000216192.1	0	0	0
ENSG00000201898.1	0	0	0
ENSG00000143753.13_5	12495	37	12458
ENSG00000256120.2_8	0	0	0
ENSG00000232628.6_8	1	1	0
ENSG00000237101.1_7	8	350	3
ENSG00000143748.18_7	3503	18	3830
ENSG00000285555.1_3	0	0	0
ENSG00000162552.15_5	929	19	947
ENSG00000221406.1	16	0	16
ENSG00000229742.1_6	3	3	0
ENSG00000206887.1	0	0	0
ENSG00000238856.1	0	0	0
ENSG00000143771.12_5	8246	27	8219
ENSG00000162923.16_8	37990	132	37858
ENSG00000266618.1	7	0	7
ENSG00000287356.1_2	83	84	13
ENSG00000285873.1_2	18	36	19
ENSG00000197503.4_6	0	0	0
ENSG00000256852.1_5	0	0	0
ENSG00000229991.1_4	0	0	0
ENSG00000244662.1_5	0	0	0
ENSG00000233384.3_9	67	3	68
ENSG00000143786.8_5	415	6	474
ENSG00000234247.1_6	3	4	0
ENSG00000255745.2_7	1	1	0
ENSG00000240481.2	0	0	0
ENSG00000249695.6_8	23	1	24
ENSG00000286174.1_4	3	4	0
ENSG00000229400.1_7	0	58	1
ENSG00000251933.1	3	0	3
ENSG00000225334.3_9	3	0	3
ENSG00000060982.15_7	23670	170	24502
ENSG00000256482.1_6	20	960	7
ENSG00000286719.1_3	0	0	0
ENSG00000278969.1_5	7	48	4
ENSG00000185842.15_6	1664	4	1660
ENSG00000255921.1_6	5	12	3
ENSG00000213736.2_5	0	0	0
ENSG00000226397.8_6	0	0	0
ENSG00000118308.15_10	6	1	6
ENSG00000258546.1_4	0	0	0
ENSG00000258449.1_7	0	1	0
ENSG00000276842.1_6	2	0	2
ENSG00000118307.19_9	35	0	35
ENSG00000116151.14_8	536	9	542
ENSG00000205707.11_9	1507	2011	1533
ENSG00000133703.13_7	12649	183	15525
ENSG00000274987.1_6	52	27	25
ENSG00000275197.1_6	4	999	1
ENSG00000285734.1_3	0	0	0
ENSG00000278743.1_1	23	0	23
ENSG00000201439.1	0	0	0
ENSG00000241846.1_5	0	0	0
ENSG00000279173.1_5	0	0	0
ENSG00000256079.1_5	0	0	0
ENSG00000143815.15_7	17160	40	17120
ENSG00000255988.1_4	0	0	0
ENSG00000152936.10_9	1	0	1
ENSG00000234476.3_10	1	0	1
ENSG00000282418.1_1	0	0	0
ENSG00000154380.17_7	34281	194	34087
ENSG00000257009.1_8	0	0	0
ENSG00000272161.1_7	5	2	3
ENSG00000227496.3_8	31	0	32
ENSG00000226349.1_7	0	1	0
ENSG00000266564.1	0	0	0
ENSG00000223306.1	0	0	0
ENSG00000222950.1	0	0	0
ENSG00000256686.1_7	0	0	0
ENSG00000255725.2_4	8	0	8
ENSG00000143742.13_5	36609	68	36541
ENSG00000256440.1_7	0	0	0
ENSG00000234112.2_6	6	0	6
ENSG00000143819.12_5	4927	779	4249
ENSG00000242861.1_9	301	11	290
ENSG00000196187.12_7	8379	72	8408
ENSG00000256256.1_7	0	0	0
ENSG00000243709.1_7	1	0	1
ENSG00000255835.1_7	0	0	0
ENSG00000246695.8_8	1032	5	1027
ENSG00000143811.19_6	3643	7	3636
ENSG00000123094.15_8	5529	25	5504
ENSG00000248322.1_8	0	0	0
ENSG00000143768.13_6	0	0	0
ENSG00000213032.3_4	0	0	0
ENSG00000143751.10_5	6164	27	6137
ENSG00000272562.2_8	16	0	17
ENSG00000163041.12_7	14082	21	14062
ENSG00000225518.3_7	106	0	106
ENSG00000123095.6_5	5817	27	5790
ENSG00000256894.1_7	280	1	279
ENSG00000123096.11_4	1135	15	1430
ENSG00000286752.1_2	2	0	2
ENSG00000270598.1_5	0	0	0
ENSG00000182827.9_6	18578	180	21606
ENSG00000234478.1_7	49	3244	13
ENSG00000256234.1_8	3	0	3
ENSG00000223570.2_6	2	2	0
ENSG00000255750.6_9	15	311	14
ENSG00000185155.11_3	2	2	0
ENSG00000183814.15_4	3391	40	3351
ENSG00000278095.1_7	0	0	0
ENSG00000255858.1	1	1	0
ENSG00000255968.1_6	87	79	9
ENSG00000123104.12_7	11219	51	11176
ENSG00000256185.1_8	0	0	0
ENSG00000238545.1	5	5	0
ENSG00000234397.3_5	0	0	0
ENSG00000239094.1	0	0	0
ENSG00000236994.1_5	0	0	0
ENSG00000275406.1_6	0	0	0
ENSG00000212549.1_1	4	0	4
ENSG00000143799.13_5	43107	293	42814
ENSG00000270287.1_6	0	0	0
ENSG00000229965.1_6	0	0	0
ENSG00000223282.1	0	0	0
ENSG00000177770.11_5	1	0	1
ENSG00000287627.1_3	0	0	0
ENSG00000203685.10_7	34	0	34
ENSG00000234428.2_6	17	24	0
ENSG00000143772.9_4	6214	20	6194
ENSG00000228382.1_7	1	0	1
ENSG00000228548.1_6	1	1	0
ENSG00000279625.1_5	0	0	0
ENSG00000256640.1_5	4	4	0
ENSG00000238183.2_5	0	0	0
ENSG00000287259.1_1	0	0	0
ENSG00000064102.15_5	15228	50	15178
ENSG00000143801.17_8	2434	3	2431
ENSG00000163050.17_6	3996	10	3986
ENSG00000111790.14_5	7287	72	7215
ENSG00000064115.11_8	17514	44	19166
ENSG00000247903.1_6	959	2637	18
ENSG00000256769.1_7	0	0	0
ENSG00000265012.1	12	0	12
ENSG00000228525.1_5	5	5	0
ENSG00000152944.9_5	11126	57	11069
ENSG00000143776.18_9	21422	84	23272
ENSG00000233706.1_6	0	1932	2
ENSG00000275764.1_8	2161	1	2160
ENSG00000214700.5_3	32	32	0
ENSG00000271418.1_5	0	0	0
ENSG00000256226.1_7	1	4	0
ENSG00000256625.1_5	35	0	38
ENSG00000287532.1_1	0	0	0
ENSG00000228625.1_6	3	3	0
ENSG00000256694.1_7	1	1	0
ENSG00000211455.8_5	10219	185	10034
ENSG00000228729.1_5	11	11	0
ENSG00000236636.2_6	1	0	1
ENSG00000287525.1_1	8	8	0
ENSG00000029153.14_7	24556	63	26590
ENSG00000245311.2_7	89	2183	3
ENSG00000234277.3_7	0	0	0
ENSG00000232864.1_4	0	0	0
ENSG00000256540.1_7	2	0	2
ENSG00000242757.1_5	0	0	0
ENSG00000165935.9_5	101	0	101
ENSG00000224834.1_4	1	0	1
ENSG00000257037.1_5	5	0	5
ENSG00000237193.1_5	0	0	0
ENSG00000110841.14_9	24420	78	24342
ENSG00000278180.1_5	0	0	0
ENSG00000237469.2_3	0	0	0
ENSG00000203648.3_6	0	0	0
ENSG00000235827.2_2	0	0	0
ENSG00000227711.3_7	2	0	2
ENSG00000248100.2_7	26	25	1
ENSG00000287205.1_2	11	0	11
ENSG00000256056.1_6	14	13	1
ENSG00000202264.1_1	0	0	0
ENSG00000181450.18_5	3661	11	3650
ENSG00000256557.1_6	3	3	0
ENSG00000256271.1_7	2	0	3
ENSG00000184677.18_6	7845	14	7831
ENSG00000225934.2_6	3	3	0
ENSG00000265216.1	0	0	0
ENSG00000256377.6_9	2	36	2
ENSG00000174236.4_4	10	1	45
ENSG00000246627.6_7	2	0	7
ENSG00000276261.1_7	11	0	11
ENSG00000230519.2_5	3	0	3
ENSG00000256504.2_8	0	0	0
ENSG00000061794.13_5	10947	23	10924
ENSG00000215812.5_6	5	1	4
ENSG00000252585.1	11	0	11
ENSG00000205693.3_4	11	3	8
ENSG00000143740.14_6	7155	287	7186
ENSG00000081692.12_5	3088	209	3197
ENSG00000230005.2_8	7	6	1
ENSG00000256747.1_7	0	1296	37
ENSG00000087448.11_5	9946	70	11865
ENSG00000256512.1_7	0	656	0
ENSG00000201612.1	0	0	0
ENSG00000286389.1_1	173	0	173
ENSG00000185888.5_2	8	8	0
ENSG00000256150.2_10	0	3	4
ENSG00000256378.1_5	0	0	0
ENSG00000143816.8_5	3073	11	3062
ENSG00000087494.16_6	3662	62	5259
ENSG00000257042.1_8	18	1667	10
ENSG00000264483.1	25	0	25
ENSG00000233003.4_6	0	0	0
ENSG00000274886.1_5	0	0	0
ENSG00000269896.2_6	70	0	70
ENSG00000154342.6_4	29	0	29
ENSG00000276255.2_7	4	0	4
ENSG00000143761.16_5	90832	133	90699
ENSG00000264944.1	0	0	0
ENSG00000143793.13_5	2468	22	2446
ENSG00000162910.19_7	4259	12	4247
ENSG00000224566.2_5	24	20	4
ENSG00000287895.1_3	57	54	4
ENSG00000280157.1_5	79	18	62
ENSG00000247934.4_9	84	170	89
ENSG00000255951.1_5	0	0	0
ENSG00000227625.2_6	0	0	0
ENSG00000143774.16_4	25843	39	25804
ENSG00000198835.4_4	309	0	309
ENSG00000278733.1_7	12	0	12
ENSG00000123106.10_9	4110	26	4259
ENSG00000203684.5_5	185	93	93
ENSG00000181873.13_4	1438	4	1435
ENSG00000283587.1_5	0	0	0
ENSG00000273989.1_8	14	0	14
ENSG00000162913.10_10	189	113	225
ENSG00000154358.21_6	6426	198	7127
ENSG00000269934.3_9	162	533	103
ENSG00000237200.1_6	161	0	161
ENSG00000252237.1	0	0	0
ENSG00000270110.2_8	179	179	0
ENSG00000274659.2_8	24	29	0
ENSG00000286773.1_1	1	0	1
ENSG00000287315.1_2	198	437	37
ENSG00000270104.1_7	10	0	10
ENSG00000154370.16_6	4122	25	5747
ENSG00000270094.1_6	0	1649	2
ENSG00000231563.2_7	79	7	113
ENSG00000162931.12_6	228	228	39
ENSG00000168148.4_4	22	22	0
ENSG00000256902.1_4	3	0	3
ENSG00000230841.2_5	3	3	0
ENSG00000181218.5_3	378	3	375
ENSG00000196890.4_3	63	1	62
ENSG00000266174.1	2	0	2
ENSG00000181201.3_3	0	0	0
ENSG00000202187.1_1	0	0	0
ENSG00000279306.1_6	5	3	4
ENSG00000168159.13_6	14851	37	14814
ENSG00000215811.6_5	0	0	0
